/Users/terrace/Library/Python/3.9/lib/python/site-packages/optuna/_experimental.py:33: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  optuna_warn(
Aeolia History Engine — Batch Optimizer
  Batches      : 10
  Trials/batch : 1000  (total: 10000)
  Startup/batch: 80
  Seeds        : [17, 42, 97, 137, 256]
  Params       : 33
  Variance λ   : 0.3

Loading worlds...
  seed=17 [godot]: 42 archs, 151 edges
  seed=42 [godot]: 42 archs, 150 edges
  seed=97 [godot]: 42 archs, 142 edges
  seed=137 [godot]: 42 archs, 151 edges
  seed=256 [godot]: 42 archs, 143 edges

Evaluating default params (baseline)...
  Baseline total=27.9498  mean=27.2992  std=2.1689
  Top components: nuclear_convergence=6.128  pu_gate=5.600  au_priority=4.000  serial_horizon=4.000  pop_ratio=2.000  colonial_extraction=1.740  civ_gap=0.898  lattice_latitude=0.740

Batch   Trial     Total      Mean      Std     GBest
    1     446   21.6655   20.7575   3.0264   21.5012
    1     447   21.9525   21.0885   2.8801   21.5012
    1     448   23.3185   22.4401   2.9280   21.5012
    1     449   21.7544   20.8606   2.9795   21.5012
    1     450   21.8623   20.9823   2.9333   21.5012
    1     451   24.8812   24.2854   1.9861   21.5012
    1     452   26.6320   25.7928   2.7973   21.5012
    1     453   22.7780   22.0057   2.5745   21.5012
    1     454   23.8579   23.0473   2.7022   21.5012
    1     455   21.8687   20.9836   2.9502   21.5012
    1     456   22.2923   21.4623   2.7669   21.5012
    1     457   23.2453   22.3464   2.9964   21.5012
    1     458   22.2733   21.4461   2.7571   21.5012
    1     459   22.3170   21.4929   2.7472   21.5012
    1     460   25.0395   24.3953   2.1472   21.5012
    1     461   21.7005   20.7955   3.0166   21.5012
    1     462   24.3129   23.6031   2.3658   21.5012
    1     463   22.2842   21.4464   2.7925   21.5012
    1     464   24.9325   24.2735   2.1968   21.5012
    1     465   21.6885   20.7843   3.0140   21.5012
    1     466   21.6474   20.7404   3.0235   21.5012
    1     467   22.1045   21.2583   2.8208   21.5012
    1     468   23.0208   22.0719   3.1628   21.5012
    1     469   24.3883   23.6989   2.2979   21.5012
    1     470   23.1488   22.2328   3.0532   21.5012
    1     471   23.2151   22.3169   2.9939   21.5012
    1     472   23.2884   22.6194   2.2300   21.5012
    1     473   23.3411   22.4812   2.8664   21.5012
    1     474   22.2120   21.3939   2.7269   21.5012
    1     475   21.5816   20.6602   3.0713   21.5012
    1     476   22.6103   21.8169   2.6447   21.5012
    1     477   22.6814   21.8930   2.6278   21.5012
    1     478   22.8196   21.8561   3.2116   21.5012
    1     479   21.7458   20.8488   2.9898   21.5012
    1     480   21.8759   20.9903   2.9519   21.5012
    1     481   24.0296   23.2513   2.5942   21.5012
    1     482   21.9521   21.0880   2.8803   21.5012
    1     483   23.2595   22.5640   2.3184   21.5012
    1     484   21.7316   20.8302   3.0046   21.5012
    1     485   22.7792   21.8068   3.2415   21.5012
    1     486   21.7629   20.8625   3.0014   21.5012
    1     487   23.2021   22.3043   2.9927   21.5012
    1     488   21.6183   20.7016   3.0556   21.5012
    1     489   21.9629   21.0917   2.9042   21.5012
    1     490   22.0897   21.2540   2.7857   21.5012
    1     491   22.8542   21.8817   3.2417   21.5012
    1     492   23.1884   22.2870   3.0046   21.5012
    1     493   21.7056   20.8035   3.0070   21.5012
    1     494   21.9217   21.0524   2.8976   21.5012
    1     495   23.2725   22.3763   2.9872   21.5012
    1     496   22.1770   21.3368   2.8008   21.5012
    1     497   26.3065   25.4142   2.9744   21.5012
    1     498   22.9153   21.9846   3.1026   21.5012
    1     499   23.9159   23.1258   2.6337   21.5012
    1     500   21.5205   20.5919   3.0952   21.5012
    1     501   22.9454   22.1872   2.5275   21.5012
    1     502   21.7892   20.8903   2.9963   21.5012
    1     503   23.3173   22.5760   2.4708   21.5012
    1     504   23.0645   22.3260   2.4616   21.5012
    1     505   22.1069   21.2541   2.8427   21.5012
    1     506   21.5099   20.5786   3.1042   21.5012
    1     507   22.0428   21.1856   2.8573   21.5012
    1     508   23.0119   22.0564   3.1853   21.5012
    1     509   24.2350   23.4782   2.5226   21.5012
    1     510   22.1001   21.2526   2.8251   21.5012
    1     511   21.8483   20.9611   2.9573   21.5012
    1     512   22.4658   21.6631   2.6755   21.5012
    1     513   22.2612   21.4469   2.7144   21.5012
    1     514   22.6845   21.9010   2.6116   21.5012
    1     515   21.9358   21.0667   2.8967   21.5012
    1     516   22.0545   21.2016   2.8429   21.5012
    1     517   23.1813   22.4302   2.5039   21.5012
    1     518   23.0326   22.0814   3.1707   21.5012
    1     519   21.5555   20.6309   3.0820   21.5012
    1     520   21.8643   20.9769   2.9580   21.5012
    1     521   21.9269   21.0567   2.9009   21.5012
    1     522   22.3486   21.5191   2.7649   21.5012
    1     523   21.7127   20.8096   3.0103   21.5012
    1     524   24.1670   23.4455   2.4049   21.5012
    1     525   21.5395   20.6127   3.0892   21.5012
    1     526   22.0156   21.1667   2.8294   21.5012
    1     527   22.6265   21.8296   2.6565   21.5012
    1     528   21.7264   20.8254   3.0035   21.5012
    1     529   23.7894   22.9816   2.6926   21.5012
    1     530   23.2901   22.4094   2.9357   21.5012
    1     531   22.8954   21.9533   3.1403   21.5012
    1     532   23.7298   22.9243   2.6852   21.5012
    1     533   21.7311   20.8299   3.0043   21.5012
    1     534   23.2986   22.4061   2.9751   21.5012
    1     535   24.6191   23.9766   2.1418   21.5012
    1     536   22.3879   21.5678   2.7335   21.5012
    1     537   21.7470   20.8483   2.9958   21.5012
    1     538   22.7847   21.8104   3.2476   21.5012
    1     539   23.2308   22.3379   2.9765   21.5012
    1     540   23.9920   23.2005   2.6383   21.5012
    1     541   22.7823   21.8096   3.2424   21.5012
    1     542   22.8477   21.8719   3.2527   21.5012
    1     543   21.7107   20.8088   3.0063   21.5012
    1     544   22.3038   21.4752   2.7619   21.5012
    1     545   21.5312   20.6036   3.0919   21.5012
    1     546   22.2066   21.3640   2.8088   21.5012
    1     547   21.9053   21.0215   2.9459   21.5012
    1     548   21.5829   20.6603   3.0754   21.5012
    1     549   26.3303   25.4310   2.9979   21.5012
    1     550   21.6677   20.7594   3.0278   21.5012
    1     551   22.7767   21.8004   3.2545   21.5012
    1     552   22.6500   21.8576   2.6413   21.5012
    1     553   23.0139   22.2440   2.5664   21.5012
    1     554   23.0673   22.3184   2.4964   21.5012
    1     555   21.5774   20.6544   3.0765   21.5012
    1     556   23.9971   23.2077   2.6316   21.5012
    1     557   23.9892   23.1931   2.6538   21.5012
    1     558   21.5873   20.6673   3.0667   21.5012
    1     559   22.3156   21.5013   2.7143   21.5012
    1     560   24.0586   23.2904   2.5607   21.5012
    1     561   21.7630   20.8629   3.0003   21.5012
    1     562   21.6738   20.7640   3.0327   21.5012
    1     563   22.0147   21.1501   2.8822   21.5012
    1     564   23.2566   22.3874   2.8974   21.5012
    1     565   23.6111   22.7705   2.8019   21.5012
    1     566   22.0256   21.1682   2.8580   21.5012
    1     567   22.1495   21.3075   2.8066   21.5012
    1     568   22.2744   21.4474   2.7568   21.5012
    1     569   22.7241   21.9596   2.5484   21.5012
    1     570   28.7098   27.9536   2.5208   21.5012
    1     571   21.6707   20.7623   3.0278   21.5012
    1     572   23.2939   22.4183   2.9185   21.5012
    1     573   22.1658   21.3198   2.8199   21.5012
    1     574   22.7178   21.9269   2.6363   21.5012
    1     575   21.6004   20.6832   3.0571   21.5012
    1     576   22.8873   21.9222   3.2169   21.5012
    1     577   22.2311   21.4025   2.7621   21.5012
    1     578   21.5739   20.6525   3.0713   21.5012
    1     579   22.2089   21.3901   2.7293   21.5012
    1     580   21.9938   21.1331   2.8690   21.5012
    1     581   23.0842   22.3423   2.4732   21.5012
    1     582   23.8187   22.9956   2.7434   21.5012
    1     583   22.9627   22.2000   2.5425   21.5012
    1     584   23.1837   22.4392   2.4817   21.5012
    1     585   21.4951   20.5585   3.1221   21.4951 **
    1     586   23.0683   22.1246   3.1456   21.4951
    1     587   24.0600   23.2824   2.5921   21.4951
    1     588   24.3343   23.6276   2.3555   21.4951
    1     589   26.5409   25.6834   2.8586   21.4951
    1     590   22.1679   21.3261   2.8058   21.4951
    1     591   22.2096   21.3814   2.7607   21.4951
    1     592   22.1236   21.2742   2.8311   21.4951
    1     593   21.8473   20.9561   2.9706   21.4951
    1     594   24.3192   23.6075   2.3724   21.4951
    1     595   23.9047   23.1097   2.6501   21.4951
    1     596   21.7430   20.8531   2.9661   21.4951
    1     597   22.1979   21.3550   2.8099   21.4951
    1     598   22.3372   21.5050   2.7740   21.4951
    1     599   25.4452   24.9699   1.5842   21.4951
    1     600   22.0117   21.1488   2.8765   21.4951
    1     601   21.7583   20.8598   2.9952   21.4951
    1     602   24.2822   23.5605   2.4056   21.4951
    1     603   21.8915   21.0134   2.9270   21.4951
    1     604   21.6896   20.7859   3.0123   21.4951
    1     605   24.6697   24.2024   1.5576   21.4951
    1     606   22.2453   21.4152   2.7669   21.4951
    1     607   21.8397   20.9445   2.9840   21.4951
    1     608   21.9489   21.0841   2.8827   21.4951
    1     609   21.8448   20.9567   2.9605   21.4951
    1     610   21.6024   20.6898   3.0419   21.4951
    1     611   22.9845   22.0693   3.0508   21.4951
    1     612   22.4606   21.6449   2.7192   21.4951
    1     613   21.8358   20.9395   2.9875   21.4951
    1     614   23.1635   22.2556   3.0263   21.4951
    1     615   23.8157   23.0067   2.6965   21.4951
    1     616   23.1617   22.4084   2.5113   21.4951
    1     617   21.5716   20.6459   3.0860   21.4951
    1     618   23.3780   22.6750   2.3436   21.4951
    1     619   21.6712   20.7640   3.0239   21.4951
    1     620   21.7540   20.8488   3.0176   21.4951
    1     621   21.6318   20.7178   3.0468   21.4951
    1     622   22.2275   21.4038   2.7454   21.4951
    1     623   21.6733   20.7666   3.0221   21.4951
    1     624   22.5011   21.7020   2.6637   21.4951
    1     625   22.0984   21.2384   2.8669   21.4951
    1     626   23.2838   22.3915   2.9742   21.4951
    1     627   23.3566   22.4790   2.9255   21.4951
    1     628   21.8977   21.0148   2.9430   21.4951
    1     629   21.8179   20.9191   2.9963   21.4951
    1     630   22.9604   22.2806   2.2660   21.4951
    1     631   21.5309   20.6046   3.0876   21.4951
    1     632   21.8173   20.9231   2.9806   21.4951
    1     633   26.6717   25.8359   2.7860   21.4951
    1     634   22.0588   21.2061   2.8421   21.4951
    1     635   24.3958   23.6962   2.3323   21.4951
    1     636   22.9547   21.9874   3.2244   21.4951
    1     637   26.2312   25.8664   1.2162   21.4951
    1     638   23.3938   22.5291   2.8822   21.4951
    1     639   21.5639   20.6377   3.0875   21.4951
    1     640   27.2628   26.2799   3.2764   21.4951
    1     641   22.0548   21.2041   2.8354   21.4951
    1     642   23.5939   22.7594   2.7819   21.4951
    1     643   24.6796   23.9897   2.2998   21.4951
    1     644   21.5978   20.6805   3.0578   21.4951
    1     645   22.4302   21.6023   2.7596   21.4951
    1     646   22.0597   21.2068   2.8431   21.4951
    1     647   21.5221   20.5939   3.0942   21.4951
    1     648   23.3454   22.4752   2.9009   21.4951
    1     649   22.1583   21.3268   2.7714   21.4951
    1     650   21.6847   20.7767   3.0268   21.4951
    1     651   21.6259   20.7110   3.0497   21.4951
    1     652   22.4331   21.6119   2.7374   21.4951
    1     653   24.6000   23.9592   2.1359   21.4951
    1     654   23.9207   23.1397   2.6033   21.4951
    1     655   21.6204   20.7063   3.0471   21.4951
    1     656   23.1637   22.4159   2.4927   21.4951
    1     657   24.3859   23.6929   2.3101   21.4951
    1     658   25.0253   24.4636   1.8725   21.4951
    1     659   26.2028   25.3001   3.0090   21.4951
    1     660   26.0768   25.1507   3.0870   21.4951
    1     661   22.3262   21.4982   2.7600   21.4951
    1     662   23.0390   22.1038   3.1174   21.4951
    1     663   22.6363   21.8964   2.4666   21.4951
    1     664   21.6011   20.6826   3.0616   21.4951
    1     665   28.3627   27.5686   2.6471   21.4951
    1     666   21.7002   20.7949   3.0178   21.4951
    1     667   22.8628   21.8941   3.2289   21.4951
    1     668   21.6728   20.7651   3.0256   21.4951
    1     669   24.2899   23.6428   2.1568   21.4951
    1     670   21.9612   21.0915   2.8990   21.4951
    1     671   21.6906   20.7800   3.0354   21.4951
    1     672   27.5436   26.5972   3.1545   21.4951
    1     673   22.3393   21.5177   2.7389   21.4951
    1     674   21.5277   20.5950   3.1093   21.4951
    1     675   21.6582   20.7555   3.0092   21.4951
    1     676   26.1254   25.2035   3.0730   21.4951
    1     677   22.7114   21.9274   2.6134   21.4951
    1     678   21.7271   20.8263   3.0029   21.4951
    1     679   23.5015   22.6425   2.8632   21.4951
    1     680   22.9239   21.9423   3.2718   21.4951
    1     681   21.7112   20.8102   3.0032   21.4951
    1     682   21.5420   20.6132   3.0959   21.4951
    1     683   21.7192   20.8163   3.0098   21.4951
    1     684   23.8865   23.0724   2.7138   21.4951
    1     685   26.2810   25.3820   2.9968   21.4951
    1     686   23.6050   22.7790   2.7531   21.4951
    1     687   21.6007   20.6834   3.0576   21.4951
    1     688   21.9045   21.0254   2.9305   21.4951
    1     689   21.8214   20.9393   2.9404   21.4951
    1     690   22.9869   22.0275   3.1982   21.4951
    1     691   24.1059   23.3537   2.5072   21.4951
    1     692   22.0256   21.1660   2.8654   21.4951
    1     693   22.9613   22.0308   3.1017   21.4951
    1     694   23.8972   23.1089   2.6274   21.4951
    1     695   23.3665   22.5000   2.8883   21.4951
    1     696   21.9976   21.1344   2.8773   21.4951
    1     697   24.8283   24.2773   1.8366   21.4951
    1     698   24.6832   24.2211   1.5405   21.4951
    1     699   22.8132   21.8500   3.2105   21.4951
    1     700   21.5406   20.6142   3.0880   21.4951
    1     701   21.4959   20.5591   3.1226   21.4951
    1     702   21.5945   20.6760   3.0619   21.4951
    1     703   23.9104   23.1402   2.5675   21.4951
    1     704   25.2009   24.6857   1.7174   21.4951
    1     705   23.9834   23.1797   2.6792   21.4951
    1     706   26.1863   25.2756   3.0356   21.4951
    1     707   23.3780   22.5131   2.8829   21.4951
    1     708   21.8482   20.9602   2.9599   21.4951
    1     709   23.1066   22.1732   3.1113   21.4951
    1     710   22.0817   21.2253   2.8547   21.4951
    1     711   24.0858   23.3502   2.4520   21.4951
    1     712   21.9280   21.0572   2.9028   21.4951
    1     713   22.8645   21.8956   3.2294   21.4951
    1     714   21.5909   20.6736   3.0576   21.4951
    1     715   23.3434   22.4793   2.8804   21.4951
    1     716   24.3586   23.8155   1.8102   21.4951
    1     717   21.6194   20.7009   3.0617   21.4951
    1     718   23.1146   22.1908   3.0794   21.4951
    1     719   26.5053   25.6372   2.8935   21.4951
    1     720   22.3128   21.5040   2.6961   21.4951
    1     721   26.0569   25.1320   3.0828   21.4951
    1     722   26.1093   25.1764   3.1096   21.4951
    1     723   21.5108   20.5792   3.1054   21.4951
    1     724   21.8149   20.9193   2.9853   21.4951
    1     725   22.8595   21.8894   3.2338   21.4951
    1     726   22.8430   21.8835   3.1980   21.4951
    1     727   22.2137   21.3774   2.7876   21.4951
    1     728   25.1881   24.5621   2.0867   21.4951
    1     729   24.5771   23.9258   2.1711   21.4951
    1     730   23.8550   23.0966   2.5280   21.4951
    1     731   22.8700   21.8994   3.2353   21.4951
    1     732   24.1500   23.4327   2.3909   21.4951
    1     733   23.1907   22.3211   2.8984   21.4951
    1     734   23.0813   22.1396   3.1392   21.4951
    1     735   24.0529   23.2854   2.5584   21.4951
    1     736   22.8586   21.8855   3.2438   21.4951
    1     737   21.7889   20.8902   2.9958   21.4951
    1     738   26.7312   25.8909   2.8010   21.4951
    1     739   22.0115   21.1508   2.8690   21.4951
    1     740   23.1238   22.2073   3.0549   21.4951
    1     741   22.9692   22.0057   3.2116   21.4951
    1     742   23.0748   22.1363   3.1282   21.4951
    1     743   22.4425   21.6494   2.6436   21.4951
    1     744   23.9114   23.1126   2.6625   21.4951
    1     745   21.7897   20.8913   2.9948   21.4951
    1     746   22.3734   21.5715   2.6731   21.4951
    1     747   23.4093   22.7035   2.3527   21.4951
    1     748   21.6861   20.7808   3.0176   21.4951
    1     749   23.2206   22.3264   2.9809   21.4951
    1     750   21.8745   20.9891   2.9513   21.4951
    1     751   21.6854   20.7788   3.0217   21.4951
    1     752   22.9363   21.9643   3.2400   21.4951
    1     753   22.5818   21.7806   2.6705   21.4951
    1     754   21.7378   20.8390   2.9959   21.4951
    1     755   21.8674   20.9883   2.9303   21.4951
    1     756   21.8973   21.0197   2.9255   21.4951
    1     757   22.0262   21.1663   2.8665   21.4951
    1     758   21.9711   21.1082   2.8762   21.4951
    1     759   21.8727   20.9954   2.9242   21.4951
    1     760   26.5882   25.7286   2.8654   21.4951
    1     761   21.9385   21.0672   2.9042   21.4951
    1     762   22.9732   22.0094   3.2127   21.4951
    1     763   21.7181   20.8185   2.9987   21.4951
    1     764   22.9396   22.1836   2.5201   21.4951
    1     765   22.0347   21.1716   2.8770   21.4951
    1     766   22.3997   21.5780   2.7390   21.4951
    1     767   21.8199   20.9357   2.9476   21.4951
    1     768   22.9367   21.9882   3.1617   21.4951
    1     769   21.9514   21.0812   2.9008   21.4951
    1     770   21.5297   20.6000   3.0993   21.4951
    1     771   22.2962   21.4746   2.7384   21.4951
    1     772   21.6570   20.7512   3.0191   21.4951
    1     773   22.2296   21.3967   2.7761   21.4951
    1     774   23.2111   22.3147   2.9880   21.4951
    1     775   21.9294   21.0543   2.9172   21.4951
    1     776   21.8615   20.9872   2.9142   21.4951
    1     777   22.5953   21.8006   2.6489   21.4951
    1     778   24.7853   24.1862   1.9970   21.4951
    1     779   22.2516   21.4281   2.7447   21.4951
    1     780   23.8394   23.0290   2.7014   21.4951
    1     781   21.7106   20.8092   3.0049   21.4951
    1     782   23.8300   23.0036   2.7544   21.4951
    1     783   23.9098   23.1073   2.6751   21.4951
    1     784   23.0057   22.2827   2.4100   21.4951
    1     785   22.9206   21.9772   3.1445   21.4951
    1     786   23.3724   22.5069   2.8849   21.4951
    1     787   21.6544   20.7435   3.0363   21.4951
    1     788   24.0566   23.2876   2.5634   21.4951
    1     789   21.8220   20.9413   2.9359   21.4951
    1     790   22.9995   22.0353   3.2139   21.4951
    1     791   21.5894   20.6704   3.0633   21.4951
    1     792   21.6268   20.7114   3.0514   21.4951
    1     793   23.1006   22.3425   2.5271   21.4951
    1     794   22.3904   21.5652   2.7506   21.4951
    1     795   21.6117   20.6934   3.0612   21.4951
    1     796   22.2559   21.4226   2.7777   21.4951
    1     797   23.0641   22.1535   3.0354   21.4951
    1     798   23.0440   22.0990   3.1498   21.4951
    1     799   24.5590   23.9211   2.1262   21.4951
    1     800   26.2727   25.3772   2.9851   21.4951
    1     801   22.2861   21.4583   2.7592   21.4951
    1     802   26.2031   25.2970   3.0202   21.4951
    1     803   21.6692   20.7558   3.0447   21.4951
    1     804   21.8291   20.9379   2.9706   21.4951
    1     805   21.7504   20.8529   2.9918   21.4951
    1     806   23.9038   23.0911   2.7087   21.4951
    1     807   21.9622   21.0964   2.8860   21.4951
    1     808   23.9933   23.2114   2.6062   21.4951
    1     809   21.8820   20.9996   2.9414   21.4951
    1     810   21.7783   20.8821   2.9875   21.4951
    1     811   23.6081   22.7869   2.7375   21.4951
    1     812   24.6905   24.0589   2.1053   21.4951
    1     813   23.0370   22.0882   3.1627   21.4951
    1     814   23.3398   22.4569   2.9431   21.4951
    1     815   23.0111   22.0532   3.1928   21.4951
    1     816   24.4949   23.8174   2.2583   21.4951
    1     817   21.6632   20.7539   3.0309   21.4951
    1     818   22.2687   21.4323   2.7880   21.4951
    1     819   23.1639   22.2858   2.9270   21.4951
    1     820   24.0436   23.2711   2.5750   21.4951
    1     821   22.3616   21.5351   2.7551   21.4951
    1     822   22.5439   21.7357   2.6939   21.4951
    1     823   23.7579   23.0538   2.3471   21.4951
    1     824   23.0159   22.0588   3.1902   21.4951
    1     825   26.3001   25.3996   3.0017   21.4951
    1     826   29.0041   28.2824   2.4058   21.4951
    1     827   21.6127   20.6957   3.0567   21.4951
    1     828   22.0785   21.2318   2.8224   21.4951
    1     829   24.1196   23.3833   2.4545   21.4951
    1     830   21.9659   21.1016   2.8810   21.4951
    1     831   26.6450   25.7941   2.8365   21.4951
    1     832   24.0554   23.2460   2.6979   21.4951
    1     833   21.5087   20.5754   3.1110   21.4951
    1     834   23.5312   22.6814   2.8324   21.4951
    1     835   22.1168   21.2718   2.8166   21.4951
    1     836   21.6161   20.6976   3.0617   21.4951
    1     837   24.2140   23.4698   2.4806   21.4951
    1     838   26.0792   25.1535   3.0856   21.4951
    1     839   21.5366   20.6072   3.0981   21.4951
    1     840   24.4004   23.8727   1.7590   21.4951
    1     841   23.5978   23.0030   1.9826   21.4951
    1     842   24.4341   23.7359   2.3275   21.4951
    1     843   24.4203   23.7070   2.3778   21.4951
    1     844   24.0362   23.2567   2.5983   21.4951
    1     845   22.8882   22.1155   2.5758   21.4951
    1     846   22.8064   22.0686   2.4593   21.4951
