/Users/terrace/Library/Python/3.9/lib/python/site-packages/optuna/_experimental.py:33: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  optuna_warn(
Aeolia History Engine Optimizer (Optuna TPE)
  Trials       : 10000
  Seeds        : [216089, 51, 73, 74, 11, 66, 17, 42, 97, 137, 256]
  Params       : 33
  Variance λ   : 0.3
  Results dir  : /Users/terrace/Labs/Aeolia/aeolia-godot/optimization/results

Loading worlds...
  seed=216089 [candidate]: 42 archs, 144 edges
  seed=51 [candidate]: 42 archs, 143 edges
  seed=73 [candidate]: 42 archs, 148 edges
  seed=74 [candidate]: 42 archs, 140 edges
  seed=11 [candidate]: 42 archs, 146 edges
  seed=66 [candidate]: 42 archs, 142 edges
  seed=17 [godot]: 42 archs, 151 edges
  seed=42 [godot]: 42 archs, 150 edges
  seed=97 [godot]: 42 archs, 142 edges
  seed=137 [godot]: 42 archs, 151 edges
  seed=256 [godot]: 42 archs, 143 edges

Evaluating default params (baseline)...
  Baseline total=35.5117  mean=32.8878  std=8.7463
  Components: lattice_density=0.022  reach_spread=0.181  lattice_latitude=0.339  reach_latitude=1.089  lattice_shelf=0.090  civ_gap=0.408  peak_asymmetry=0.000  edge_topology=0.135  climate_crop=0.327  yield_asymmetry=0.007  industrial_convergence=0.000  nav_weapons_coupling=0.000  security_dilemma=0.000  nuclear_emergence=0.000  pu_dependency=1.159  pu_convergence=10.727  supply_chain=0.000  cu_tech_lead=0.036  au_priority=2.727  serial_horizon=4.000  maritime_asymmetry=0.335  colonial_extraction=1.667  nuclear_convergence=7.360  df_timing=0.213  sov_ordering=0.008  sov_recovery=0.000  pop_ratio=2.000  pop_inequality=0.020  epi_correlation=0.038

Trial     Total      Mean      Std      Best
  454   24.5418   23.1102   4.7721   22.1828
  455   25.3074   24.7706   1.7896   22.1828
  456   24.0626   22.4672   5.3180   22.1828
  457   25.3566   23.7983   5.1944   22.1828
  458   24.2124   22.5669   5.4850   22.1828
  459   23.1930   21.5498   5.4774   22.1828
  460   25.1259   23.2994   6.0883   22.1828
  461   23.1909   22.0937   3.6572   22.1828
  462   23.5662   23.0634   1.6763   22.1828
  463   23.9844   23.2317   2.5090   22.1828
  464   23.3977   21.8278   5.2330   22.1828
  465   25.5688   24.1748   4.6465   22.1828
  466   26.3920   25.5069   2.9503   22.1828
  467   24.5596   23.1892   4.5679   22.1828
  468   24.3158   22.9829   4.4429   22.1828
  469   24.6135   22.9438   5.5657   22.1828
  470   24.8430   23.4387   4.6810   22.1828
  471   25.1607   24.3735   2.6239   22.1828
  472   24.5840   23.8104   2.5785   22.1828
  473   22.5334   20.9888   5.1488   22.1828
  474   24.5320   22.9753   5.1890   22.1828
  475   22.7738   21.2583   5.0516   22.1828
  476   24.9402   23.4970   4.8108   22.1828
  477   23.6738   22.4684   4.0181   22.1828
  478   24.9476   23.4306   5.0566   22.1828
  479   24.1862   22.5520   5.4472   22.1828
  480   25.8212   24.2522   5.2300   22.1828
  481   23.1229   21.5039   5.3965   22.1828
  482   26.9131   24.8825   6.7687   22.1828
  483   23.6537   22.2909   4.5427   22.1828
  484   27.0622   25.5110   5.1707   22.1828
  485   24.4248   22.9337   4.9702   22.1828
  486   23.4027   22.3470   3.5191   22.1828
  487   23.7019   22.3186   4.6113   22.1828
  488   24.4214   23.6205   2.6696   22.1828
  489   31.5696   29.0529   8.3891   22.1828
  490   24.0233   22.2338   5.9651   22.1828
  491   23.9380   23.2240   2.3801   22.1828
  492   26.9390   25.8503   3.6292   22.1828
  493   24.6348   24.0449   1.9663   22.1828
  494   24.5142   22.8587   5.5183   22.1828
  495   23.4247   22.6100   2.7156   22.1828
  496   24.1981   22.5582   5.4663   22.1828
  497   24.3207   22.5201   6.0021   22.1828
  498   25.2910   23.9174   4.5788   22.1828
  499   23.1635   21.6576   5.0197   22.1828
  500   25.3421   23.7509   5.3041   22.1828
  501   24.2399   22.9608   4.2636   22.1828
  502   22.4132   20.8641   5.1635   22.1828
  503   25.2032   23.7243   4.9295   22.1828
  504   24.3653   22.8331   5.1074   22.1828
  505   24.6953   23.3613   4.4466   22.1828
  506   24.5204   23.0092   5.0374   22.1828
  507   24.4298   23.1264   4.3445   22.1828
  508   24.3176   23.7231   1.9817   22.1828
  509   24.8267   23.2682   5.1952   22.1828
  510   25.3027   23.7599   5.1426   22.1828
  511   23.6930   21.9885   5.6818   22.1828
  512   23.7910   22.1292   5.5394   22.1828
  513   25.9859   24.3041   5.6059   22.1828
  514   24.4956   23.0951   4.6684   22.1828
  515   24.3227   22.7853   5.1246   22.1828
  516   22.4090   20.8636   5.1513   22.1828
  517   24.8681   24.0843   2.6128   22.1828
  518   24.5466   23.0338   5.0427   22.1828
  519   25.0358   24.5566   1.5972   22.1828
  520   24.0943   22.7720   4.4074   22.1828
  521   25.7237   23.7145   6.6972   22.1828
  522   24.9137   23.2118   5.6733   22.1828
  523   23.3717   21.9874   4.6145   22.1828
  524   24.3683   23.0087   4.5320   22.1828
  525   24.1091   22.7134   4.6522   22.1828
  526   26.1694   24.6932   4.9206   22.1828
  527   23.5312   22.0371   4.9805   22.1828
  528   26.0293   24.3698   5.5314   22.1828
  529   24.4019   23.0376   4.5477   22.1828
  530   22.0767   20.5049   5.2391   22.0767 *
  531   24.6459   23.1522   4.9788   22.0767
  532   25.3292   24.2472   3.6068   22.0767
  533   24.4052   22.8683   5.1230   22.0767
  534   22.8076   21.7736   3.4464   22.0767
  535   25.5623   25.0009   1.8713   22.0767
  536   23.5617   21.8642   5.6583   22.0767
  537   23.9995   22.6496   4.4997   22.0767
  538   28.3685   26.3233   6.8172   22.0767
  539   24.8486   23.4407   4.6927   22.0767
  540   23.9518   22.3828   5.2299   22.0767
  541   23.2868   21.6968   5.3002   22.0767
  542   23.7809   22.6402   3.8023   22.0767
  543   25.8217   24.4248   4.6564   22.0767
  544   23.3931   22.3772   3.3864   22.0767
  545   23.9843   22.8370   3.8241   22.0767
  546   23.9692   22.5454   4.7461   22.0767
  547   24.5794   24.1765   1.3432   22.0767
  548   23.0869   21.9091   3.9261   22.0767
  549   26.2334   24.4032   6.1007   22.0767
  550   24.7571   23.8894   2.8924   22.0767
  551   24.7637   23.3143   4.8315   22.0767
  552   24.1040   23.1420   3.2070   22.0767
  553   23.5786   22.2615   4.3903   22.0767
  554   24.2577   22.4621   5.9854   22.0767
  555   23.4477   21.7565   5.6372   22.0767
  556   24.4891   23.2643   4.0825   22.0767
  557   24.6100   23.2347   4.5844   22.0767
  558   24.2598   23.3647   2.9836   22.0767
  559   28.2799   26.8863   4.6451   22.0767
  560   23.2060   21.6676   5.1279   22.0767
  561   22.9969   21.8571   3.7992   22.0767
  562   22.9992   21.3809   5.3942   22.0767
  563   23.5799   21.9813   5.3287   22.0767
  564   24.9813   23.1489   6.1081   22.0767
  565   23.9204   22.4020   5.0613   22.0767
  566   24.1336   23.0462   3.6249   22.0767
  567   22.9784   21.8646   3.7126   22.0767
  568   24.2578   22.7907   4.8904   22.0767
  569   23.1809   21.7361   4.8160   22.0767
  570   25.2229   23.6492   5.2456   22.0767
  571   24.7019   23.8442   2.8588   22.0767
  572   24.4534   22.6928   5.8686   22.0767
  573   24.2491   22.8587   4.6346   22.0767
  574   24.6063   23.2309   4.5845   22.0767
  575   22.1532   20.9968   3.8547   22.0767
  576   24.5314   23.5203   3.3705   22.0767
  577   25.5460   24.0133   5.1090   22.0767
  578   25.8433   24.3468   4.9884   22.0767
  579   24.5825   22.8032   5.9309   22.0767
  580   24.0957   22.6994   4.6543   22.0767
  581   22.7778   21.7668   3.3698   22.0767
  582   24.6099   23.2503   4.5321   22.0767
  583   24.1400   23.5531   1.9563   22.0767
  584   23.9655   23.2134   2.5070   22.0767
  585   24.0466   23.1334   3.0440   22.0767
  586   25.5747   24.0407   5.1134   22.0767
  587   23.5215   21.8352   5.6211   22.0767
  588   22.4620   20.9233   5.1290   22.0767
  589   24.4242   23.8574   1.8895   22.0767
  590   24.4168   23.8519   1.8830   22.0767
  591   25.6106   24.7741   2.7884   22.0767
  592   25.6734   23.6784   6.6501   22.0767
  593   24.6030   23.2471   4.5196   22.0767
  594   25.4057   23.9201   4.9520   22.0767
  595   23.2258   21.9164   4.3648   22.0767
  596   23.7088   22.3249   4.6129   22.0767
  597   23.2298   21.9208   4.3632   22.0767
  598   24.3133   22.8548   4.8618   22.0767
  599   23.2136   21.4837   5.7664   22.0767
  600   24.3097   23.3950   3.0492   22.0767
  601   23.8470   23.0985   2.4950   22.0767
  602   24.8380   23.1151   5.7431   22.0767
  603   26.9080   24.7109   7.3238   22.0767
  604   22.7774   21.2450   5.1080   22.0767
  605   27.7626   25.5120   7.5023   22.0767
  606   23.7035   22.3206   4.6096   22.0767
  607   23.4795   21.7328   5.8224   22.0767
  608   24.2866   22.5335   5.8435   22.0767
  609   25.1407   24.0836   3.5234   22.0767
  610   23.8724   22.2110   5.5380   22.0767
  611   24.8411   24.0198   2.7376   22.0767
  612   24.1315   22.7309   4.6687   22.0767
  613   23.0975   21.6622   4.7844   22.0767
  614   24.4904   23.5157   3.2490   22.0767
  615   23.0632   21.4265   5.4557   22.0767
  616   23.1632   21.8435   4.3993   22.0767
  617   23.4186   21.6829   5.7854   22.0767
  618   23.0081   21.3381   5.5668   22.0767
  619   23.9413   23.2284   2.3765   22.0767
  620   25.0099   23.7014   4.3615   22.0767
  621   25.1599   23.0800   6.9332   22.0767
  622   25.1966   23.7993   4.6577   22.0767
  623   24.0051   22.4374   5.2256   22.0767
  624   24.5962   22.9301   5.5537   22.0767
  625   23.5913   21.9990   5.3077   22.0767
  626   24.9904   23.6554   4.4500   22.0767
  627   22.9897   21.3637   5.4199   22.0767
  628   25.4295   24.0058   4.7458   22.0767
  629   23.5369   21.9225   5.3813   22.0767
  630   24.6362   23.2398   4.6550   22.0767
  631   24.3589   22.4543   6.3484   22.0767
  632   24.2917   22.6829   5.3627   22.0767
  633   23.5099   22.2302   4.2658   22.0767
  634   23.7829   22.4631   4.3994   22.0767
  635   26.2701   24.6536   5.3883   22.0767
  636   26.6541   25.0633   5.3029   22.0767
  637   25.5635   24.1616   4.6732   22.0767
  638   26.0814   24.4938   5.2922   22.0767
  639   23.7123   22.1922   5.0672   22.0767
  640   25.1154   23.6694   4.8200   22.0767
  641   23.5053   22.2237   4.2717   22.0767
  642   24.2177   22.3712   6.1552   22.0767
  643   27.7215   25.8647   6.1893   22.0767
  644   24.4892   23.1816   4.3586   22.0767
  645   23.7596   21.9539   6.0191   22.0767
  646   24.6337   23.2363   4.6578   22.0767
  647   23.8371   22.3023   5.1159   22.0767
  648   27.9657   26.1621   6.0118   22.0767
  649   23.4325   21.8572   5.2508   22.0767
  650   26.1560   24.6791   4.9229   22.0767
  651   23.2345   21.5090   5.7517   22.0767
  652   22.1950   20.6225   5.2419   22.0767
  653   24.4817   22.5636   6.3937   22.0767
  654   24.3961   23.1044   4.3055   22.0767
  655   23.8452   22.5757   4.2315   22.0767
  656   24.8671   23.4654   4.6724   22.0767
  657   24.3236   22.9912   4.4415   22.0767
  658   27.9207   25.8885   6.7739   22.0767
  659   25.6723   24.1482   5.0803   22.0767
  660   23.7800   22.9191   2.8695   22.0767
  661   24.9359   23.8594   3.5884   22.0767
  662   22.4381   20.8980   5.1336   22.0767
  663   25.5416   24.5407   3.3363   22.0767
  664   23.4612   22.5780   2.9440   22.0767
  665   22.4585   20.9158   5.1421   22.0767
  666   23.6811   22.2428   4.7944   22.0767
  667   24.2571   22.9755   4.2721   22.0767
  668   25.0931   23.1961   6.3234   22.0767
  669   26.3358   24.6996   5.4541   22.0767
  670   25.3732   23.7882   5.2835   22.0767
  671   28.2285   26.2235   6.6832   22.0767
  672   25.3153   23.7710   5.1478   22.0767
  673   23.1370   22.0490   3.6267   22.0767
  674   23.3838   21.9988   4.6167   22.0767
  675   26.0439   24.5314   5.0417   22.0767
  676   24.7639   23.0413   5.7418   22.0767
  677   23.6383   22.2773   4.5367   22.0767
  678   22.8891   21.2689   5.4008   22.0767
  679   25.3128   23.7255   5.2911   22.0767
  680   24.3812   23.0827   4.3283   22.0767
  681   26.4027   24.2382   7.2149   22.0767
  682   25.7965   23.8350   6.5383   22.0767
  683   24.6669   23.2234   4.8116   22.0767
  684   23.5290   22.1780   4.5031   22.0767
  685   26.5175   24.9263   5.3040   22.0767
  686   25.9952   24.3125   5.6091   22.0767
  687   24.9303   24.1102   2.7335   22.0767
  688   24.5650   23.1356   4.7648   22.0767
  689   25.0861   23.0207   6.8846   22.0767
  690   24.5881   22.9244   5.5458   22.0767
  691   22.9059   21.2459   5.5336   22.0767
  692   23.3597   21.7593   5.3348   22.0767
  693   23.8998   22.4344   4.8848   22.0767
  694   26.0870   24.6193   4.8924   22.0767
  695   23.9766   22.5582   4.7280   22.0767
  696   23.6452   22.0489   5.3209   22.0767
  697   25.8829   23.9297   6.5104   22.0767
  698   25.4232   23.9346   4.9622   22.0767
  699   24.4618   22.8137   5.4938   22.0767
  700   26.7509   25.1278   5.4104   22.0767
  701   24.0920   22.7682   4.4128   22.0767
  702   24.6579   23.2565   4.6711   22.0767
  703   24.9659   23.6321   4.4459   22.0767
  704   23.7183   22.5338   3.9484   22.0767
  705   24.6860   23.0476   5.4611   22.0767
  706   23.5672   22.3719   3.9842   22.0767
  707   25.5659   24.0327   5.1105   22.0767
  708   24.6789   23.2773   4.6721   22.0767
  709   24.5086   23.1384   4.5674   22.0767
  710   25.5191   24.1160   4.6768   22.0767
  711   24.1006   22.7048   4.6526   22.0767
  712   24.3572   22.9978   4.5313   22.0767
  713   25.5392   23.9302   5.3637   22.0767
  714   23.3977   22.0675   4.4342   22.0767
  715   24.0245   22.3328   5.6387   22.0767
  716   24.0250   22.2397   5.9509   22.0767
  717   24.9578   23.1182   6.1321   22.0767
  718   25.3172   23.7733   5.1465   22.0767
  719   23.0010   21.3851   5.3863   22.0767
  720   24.1542   22.8809   4.2445   22.0767
  721   24.9083   23.2685   5.4660   22.0767
  722   22.7603   21.4045   4.5194   22.0767
  723   23.6609   22.1575   5.0113   22.0767
  724   25.0719   23.2344   6.1247   22.0767
  725   27.3814   25.2613   7.0671   22.0767
  726   22.7669   21.4118   4.5168   22.0767
  727   22.5720   20.9232   5.4959   22.0767
  728   28.2463   26.6850   5.2043   22.0767
  729   23.0140   21.3985   5.3849   22.0767
  730   23.9212   22.2531   5.5604   22.0767
  731   24.3769   22.5866   5.9676   22.0767
  732   25.7732   24.0670   5.6872   22.0767
  733   23.1216   21.5084   5.3774   22.0767
  734   23.2628   21.6661   5.3223   22.0767
  735   23.7162   22.3323   4.6129   22.0767
  736   23.8128   22.3044   5.0278   22.0767
  737   24.7677   23.0436   5.7473   22.0767
  738   26.2927   24.7939   4.9959   22.0767
  739   23.0115   21.3926   5.3964   22.0767
  740   24.9572   23.4373   5.0662   22.0767
  741   23.2086   21.5719   5.4554   22.0767
  742   22.9745   21.3874   5.2904   22.0767
  743   23.2266   21.5945   5.4401   22.0767
  744   24.5920   23.1907   4.6709   22.0767
  745   22.7383   21.1680   5.2346   22.0767
  746   23.0440   21.6178   4.7540   22.0767
  747   30.6243   28.3375   7.6229   22.0767
  748   24.8002   23.3128   4.9580   22.0767
  749   24.8423   24.2203   2.0731   22.0767
  750   24.7185   23.0311   5.6247   22.0767
  751   24.3486   22.9898   4.5291   22.0767
  752   23.1812   22.0502   3.7701   22.0767
  753   24.9550   23.5106   4.8145   22.0767
  754   26.0172   24.4400   5.2574   22.0767
  755   25.0285   23.6832   4.4840   22.0767
  756   25.5722   24.1691   4.6770   22.0767
  757   23.2271   21.9175   4.3655   22.0767
  758   23.5050   22.0083   4.9890   22.0767
  759   23.1686   22.1010   3.5588   22.0767
  760   22.8225   21.3149   5.0254   22.0767
  761   23.2506   21.6493   5.3378   22.0767
  762   24.0141   22.6613   4.5093   22.0767
  763   23.9893   22.6391   4.5008   22.0767
  764   23.9341   22.4703   4.8793   22.0767
  765   23.3189   21.7269   5.3067   22.0767
  766   24.0860   23.0567   3.4311   22.0767
  767   24.3455   22.5997   5.8192   22.0767
  768   23.3507   21.8369   5.0459   22.0767
  769   25.2413   23.8274   4.7129   22.0767
  770   23.8864   22.3774   5.0301   22.0767
  771   26.8334   25.2643   5.2303   22.0767
  772   24.1062   22.7092   4.6568   22.0767
  773   23.7783   22.4555   4.4094   22.0767
  774   25.2046   23.8081   4.6553   22.0767
  775   23.0464   21.7154   4.4364   22.0767
  776   24.7883   23.4395   4.4959   22.0767
  777   24.8605   23.5016   4.5297   22.0767
  778   24.3253   22.3765   6.4960   22.0767
  779   26.0392   24.5745   4.8822   22.0767
  780   23.5085   22.2281   4.2680   22.0767
  781   24.6477   23.3105   4.4572   22.0767
  782   27.5954   26.0591   5.1210   22.0767
  783   23.1048   21.6225   4.9410   22.0767
  784   24.1401   22.8685   4.2388   22.0767
  785   25.5362   24.0053   5.1029   22.0767
  786   23.3596   21.8136   5.1533   22.0767
  787   24.9592   23.4103   5.1627   22.0767
  788   23.9259   22.5154   4.7016   22.0767
  789   23.9934   23.1227   2.9022   22.0767
  790   23.4931   21.8112   5.6063   22.0767
  791   24.3096   22.9100   4.6653   22.0767
  792   23.8294   22.1664   5.5435   22.0767
  793   24.2511   22.7832   4.8928   22.0767
  794   23.2105   21.4961   5.7145   22.0767
  795   23.6400   22.6514   3.2953   22.0767
  796   25.2489   23.8337   4.7173   22.0767
  797   24.6607   23.8292   2.7716   22.0767
  798   24.2513   23.4596   2.6390   22.0767
  799   25.2220   23.8103   4.7057   22.0767
  800   26.4778   24.8115   5.5545   22.0767
  801   23.7619   22.2604   5.0050   22.0767
  802   24.4997   23.0866   4.7106   22.0767
  803   25.3210   23.7424   5.2622   22.0767
  804   24.4561   22.9688   4.9577   22.0767
  805   24.0023   23.1427   2.8653   22.0767
  806   24.0812   22.7612   4.4000   22.0767
  807   23.8215   22.3194   5.0071   22.0767
  808   26.0040   24.3481   5.5198   22.0767
  809   22.8946   21.2853   5.3644   22.0767
  810   23.0576   21.7433   4.3811   22.0767
  811   23.9807   22.5556   4.7503   22.0767
  812   22.4537   20.9005   5.1773   22.0767
  813   25.1815   23.4866   5.6498   22.0767
  814   24.1136   23.6669   1.4893   22.0767
  815   26.2461   24.6131   5.4434   22.0767
  816   24.7692   23.2999   4.8979   22.0767
  817   24.3827   23.0222   4.5350   22.0767
  818   25.0518   23.4233   5.4283   22.0767
  819   24.8636   23.2876   5.2535   22.0767
  820   22.7722   21.3037   4.8951   22.0767
  821   24.1529   22.6801   4.9093   22.0767
  822   24.2110   22.5668   5.4807   22.0767
  823   24.9863   23.6520   4.4475   22.0767
  824   25.3604   23.3931   6.5575   22.0767
  825   22.7977   21.2561   5.1389   22.0767
  826   24.5027   22.7479   5.8493   22.0767
  827   23.7726   22.1127   5.5330   22.0767
  828   24.7110   22.9801   5.7698   22.0767
  829   24.1445   23.2752   2.8979   22.0767
  830   25.4807   24.0328   4.8265   22.0767
  831   24.1502   22.8764   4.2458   22.0767
  832   24.2171   22.5500   5.5568   22.0767
  833   25.4040   24.0469   4.5237   22.0767
  834   24.2359   22.4428   5.9769   22.0767
  835   25.2729   23.5180   5.8496   22.0767
  836   26.5507   24.8255   5.7507   22.0767
  837   25.0570   23.8757   3.9378   22.0767
  838   24.3679   23.0084   4.5315   22.0767
  839   23.5868   21.8708   5.7203   22.0767
  840   22.9699   21.3508   5.3969   22.0767
  841   21.9203   20.8798   3.4683   21.9203 *
  842   26.3068   25.5589   2.4928   21.9203
  843   23.1569   22.1814   3.2514   21.9203
  844   25.4027   24.5820   2.7358   21.9203
  845   25.1801   23.9251   4.1833   21.9203
  846   24.5305   22.6320   6.3284   21.9203
  847   25.0926   23.5755   5.0569   21.9203
  848   23.1710   21.7675   4.6785   21.9203
  849   24.8550   23.5186   4.4547   21.9203
  850   24.3570   22.9979   4.5303   21.9203
  851   26.9876   26.0826   3.0168   21.9203
  852   23.6842   22.8373   2.8229   21.9203
  853   23.2224   21.9127   4.3656   21.9203
  854   23.2018   22.2200   3.2727   21.9203
  855   25.6470   24.1193   5.0926   21.9203
  856   25.5565   24.0427   5.0460   21.9203
  857   23.7870   22.4482   4.4628   21.9203
  858   24.4865   22.7353   5.8374   21.9203
  859   24.0159   22.6682   4.4924   21.9203
  860   24.7865   23.3175   4.8964   21.9203
  861   25.0745   23.3683   5.6874   21.9203
  862   23.6279   21.9565   5.5713   21.9203
  863   24.0134   22.9178   3.6518   21.9203
  864   24.3240   22.9911   4.4430   21.9203
  865   23.3497   21.9114   4.7944   21.9203
  866   23.1313   21.7955   4.4527   21.9203
  867   22.8074   21.2836   5.0793   21.9203
  868   24.3342   23.0397   4.3152   21.9203
  869   23.3597   21.7851   5.2488   21.9203
  870   22.8438   21.9526   2.9704   21.9203
  871   24.3864   23.0210   4.5513   21.9203
  872   23.8803   22.6120   4.2276   21.9203
  873   25.2682   23.8981   4.5669   21.9203
  874   23.4601   21.8558   5.3476   21.9203
  875   23.5651   22.5429   3.4074   21.9203
  876   23.6328   22.0598   5.2432   21.9203
  877   23.4339   22.0998   4.4471   21.9203
  878   22.9057   21.2471   5.5286   21.9203
  879   23.5180   22.2349   4.2770   21.9203
  880   26.9206   25.3340   5.2883   21.9203
  881   22.6839   21.0380   5.4862   21.9203
  882   23.4000   21.8134   5.2890   21.9203
  883   27.6066   25.7973   6.0310   21.9203
  884   23.3293   21.7309   5.3280   21.9203
  885   24.0931   22.6723   4.7360   21.9203
  886   22.3154   21.1675   3.8263   21.9203
  887   24.5561   23.2863   4.2327   21.9203
  888   24.1241   23.1579   3.2206   21.9203
  889   24.4574   23.4225   3.4497   21.9203
  890   24.2673   22.8724   4.6494   21.9203
  891   22.7573   21.2179   5.1313   21.9203
  892   22.2017   21.0133   3.9612   21.9203
  893   28.4421   26.9414   5.0026   21.9203
  894   24.3100   23.7124   1.9918   21.9203
  895   25.2599   24.1287   3.7707   21.9203
  896   23.0805   21.5789   5.0053   21.9203
  897   25.6915   23.9612   5.7678   21.9203
  898   25.3080   24.2978   3.3672   21.9203
  899   24.4926   23.2138   4.2629   21.9203
  900   23.9104   22.2541   5.5207   21.9203
  901   23.6788   22.2757   4.6771   21.9203
  902   28.4493   26.7720   5.5911   21.9203
  903   25.5325   24.7302   2.6741   21.9203
  904   25.0302   24.0794   3.1693   21.9203
  905   24.7612   23.4478   4.3779   21.9203
  906   24.5531   23.6568   2.9874   21.9203
  907   25.3794   23.5699   6.0317   21.9203
  908   23.0203   21.5544   4.8862   21.9203
  909   24.6854   22.8206   6.2162   21.9203
  910   28.6898   27.1616   5.0941   21.9203
  911   26.0208   24.3379   5.6096   21.9203
  912   22.7366   21.6976   3.4631   21.9203
  913   26.3356   24.5117   6.0799   21.9203
  914   23.1359   22.3497   2.6209   21.9203
  915   23.5658   22.2101   4.5188   21.9203
  916   24.5928   22.7903   6.0083   21.9203
  917   22.6167   20.9613   5.5179   21.9203
  918   24.1328   23.3839   2.4962   21.9203
  919   24.8731   24.1504   2.4089   21.9203
  920   25.9855   24.3312   5.5146   21.9203
  921   25.8498   24.3430   5.0228   21.9203
  922   24.2060   23.4355   2.5682   21.9203
  923   24.4458   22.9533   4.9749   21.9203
  924   24.0787   22.9741   3.6821   21.9203
  925   24.8563   22.9696   6.2890   21.9203
  926   23.7631   22.0958   5.5578   21.9203
  927   23.6992   22.3955   4.3458   21.9203
  928   23.1840   21.5762   5.3595   21.9203
  929   24.0181   22.6656   4.5083   21.9203
  930   23.6551   22.2433   4.7060   21.9203
  931   26.3247   25.5765   2.4942   21.9203
  932   25.3097   23.5069   6.0094   21.9203
  933   23.0610   21.9583   3.6756   21.9203
  934   24.2454   22.6440   5.3380   21.9203
  935   26.1505   25.7200   1.4350   21.9203
  936   25.8461   24.4474   4.6623   21.9203
  937   24.0235   22.6390   4.6151   21.9203
  938   24.5940   23.9357   2.1943   21.9203
  939   23.2749   22.4436   2.7709   21.9203
  940   25.2457   24.1171   3.7617   21.9203
  941   23.8648   22.3492   5.0519   21.9203
  942   24.1376   22.7349   4.6757   21.9203
  943   23.0138   21.9122   3.6720   21.9203
  944   24.6486   23.2005   4.8270   21.9203
  945   23.2356   21.5933   5.4741   21.9203
  946   23.7186   22.5343   3.9477   21.9203
  947   25.2361   24.2554   3.2689   21.9203
  948   24.2170   23.3830   2.7797   21.9203
  949   23.4833   21.9957   4.9585   21.9203
  950   26.7519   25.1271   5.4161   21.9203
  951   23.6148   22.2102   4.6819   21.9203
  952   26.5045   24.9139   5.3022   21.9203
  953   23.1064   22.1332   3.2440   21.9203
  954   23.8435   22.5567   4.2895   21.9203
  955   24.0258   22.6405   4.6178   21.9203
  956   26.2013   25.1331   3.5609   21.9203
  957   23.9443   22.2746   5.5655   21.9203
  958   24.1217   22.7233   4.6614   21.9203
  959   24.9482   23.8401   3.6935   21.9203
  960   23.6962   22.8508   2.8182   21.9203
  961   24.2603   22.8673   4.6434   21.9203
  962   23.1528   21.6156   5.1239   21.9203
  963   23.9890   22.5611   4.7597   21.9203
  964   24.2290   23.4680   2.5367   21.9203
  965   23.8413   22.5524   4.2963   21.9203
  966   25.7572   24.0555   5.6722   21.9203
  967   24.2442   22.7875   4.8556   21.9203
  968   26.1789   24.4077   5.9037   21.9203
  969   24.6322   22.7724   6.1993   21.9203
  970   22.4799   20.9389   5.1366   21.9203
  971   24.4456   23.1002   4.4848   21.9203
  972   24.1733   22.3343   6.1298   21.9203
  973   27.1408   25.3806   5.8674   21.9203
  974   24.4296   22.8975   5.1071   21.9203
  975   26.5303   24.9358   5.3152   21.9203
  976   25.0024   23.3786   5.4125   21.9203
  977   23.8476   22.5590   4.2951   21.9203
  978   22.7410   21.2195   5.0717   21.9203
  979   25.1511   23.3002   6.1698   21.9203
  980   24.4008   22.9678   4.7767   21.9203
  981   23.4819   21.7424   5.7984   21.9203
  982   24.0533   23.1428   3.0350   21.9203
  983   26.5737   25.5611   3.3754   21.9203
  984   24.0201   22.9798   3.4674   21.9203
  985   24.2437   22.7774   4.8876   21.9203
  986   25.1258   23.5227   5.3436   21.9203
  987   25.3177   23.2010   7.0555   21.9203
  988   24.0209   22.3619   5.5301   21.9203
  989   24.3026   23.3878   3.0493   21.9203
  990   23.4232   21.9102   5.0433   21.9203
  991   24.2087   22.6222   5.2884   21.9203
  992   23.3114   21.8843   4.7570   21.9203
  993   21.8364   20.7517   3.6157   21.8364 *
  994   23.3292   22.0730   4.1874   21.8364
  995   23.7911   22.4326   4.5284   21.8364
  996   23.0368   21.7309   4.3530   21.8364
  997   26.6555   25.7207   3.1163   21.8364
  998   24.7076   23.2547   4.8430   21.8364
